date,Variant,share,Region,Variant__colour,variant_present,regional_levels,cdc_region,geographic_level,Region__colour,State_Abbreviation,activity_level,WVAL_Category,Number_of_Sites,Time_Period,Coverage,state_abbr,state_latitude,state_longitude,fips,cdc_region__colour,id,data_source
2023-02-25,KP.3.1.1,,National,#2F92A1,yes,6.1637634204348135,National,Aggregated,#1b9e77,,,,,,,,,,,,204,NWSS
2023-02-25,LB.1,,National,#795653,yes,6.1637634204348135,National,Aggregated,#1b9e77,,,,,,,,,,,,205,NWSS
2023-02-25,LP.8.1,,National,#FF860C,yes,6.1637634204348135,National,Aggregated,#1b9e77,,,,,,,,,,,,206,NWSS
2023-02-25,Other,14.29,National,#808080,yes,6.1637634204348135,National,Aggregated,#1b9e77,,,,,,,,,,,,207,NWSS
2023-02-25,XBB,7.19,National,#9FA8DA,yes,6.1637634204348135,National,Aggregated,#1b9e77,,,,,,,,,,,,208,NWSS
2023-02-25,XBB.1.16,,National,#4527A0,yes,6.1637634204348135,National,Aggregated,#1b9e77,,,,,,,,,,,,209,NWSS
2023-02-25,XBB.1.16.6,,National,#59A14F,yes,6.1637634204348135,National,Aggregated,#1b9e77,,,,,,,,,,,,210,NWSS
2023-02-25,XBB.1.5,72.49,National,#3F51B5,yes,6.1637634204348135,National,Aggregated,#1b9e77,,,,,,,,,,,,211,NWSS
2023-02-25,XBB.1.9.1,,National,#304FFE,yes,6.1637634204348135,National,Aggregated,#1b9e77,,,,,,,,,,,,212,NWSS
2023-02-25,XBB.1.9.2,,National,#536DFE,yes,6.1637634204348135,National,Aggregated,#1b9e77,,,,,,,,,,,,213,NWSS
2023-02-25,XBB.2.3,,National,#F7BCDF,yes,6.1637634204348135,National,Aggregated,#1b9e77,,,,,,,,,,,,214,NWSS
2023-02-25,XEC,,National,#4CA14C,yes,6.1637634204348135,National,Aggregated,#1b9e77,,,,,,,,,,,,215,NWSS
2023-02-25,XEC.4,,National,#4CA14C,yes,6.1637634204348135,National,Aggregated,#1b9e77,,,,,,,,,,,,216,NWSS
2023-03-04,BA.2.86,,National,#D771F1,yes,5.415204335824618,National,Aggregated,#1b9e77,,,,,,,,,,,,217,NWSS
2023-03-04,BA.5,,National,#80CBC4,yes,5.415204335824618,National,Aggregated,#1b9e77,,,,,,,,,,,,218,NWSS
2023-03-04,BQ.1,,National,#006064,yes,5.415204335824618,National,Aggregated,#1b9e77,,,,,,,,,,,,219,NWSS
2023-03-04,BQ.1.1,,National,#00838F,yes,5.415204335824618,National,Aggregated,#1b9e77,,,,,,,,,,,,220,NWSS
2023-03-04,EG.5,,National,#FFBE7D,yes,5.415204335824618,National,Aggregated,#1b9e77,,,,,,,,,,,,221,NWSS
2023-03-04,FL.1.5.1,,National,#8CD17D,yes,5.415204335824618,National,Aggregated,#1b9e77,,,,,,,,,,,,222,NWSS
2023-03-04,HV.1,,National,#797765,yes,5.415204335824618,National,Aggregated,#1b9e77,,,,,,,,,,,,223,NWSS
2023-03-04,JN.1,,National,#660099,yes,5.415204335824618,National,Aggregated,#1b9e77,,,,,,,,,,,,224,NWSS
2023-03-04,JN.1.11.1,,National,#5C9CF1,yes,5.415204335824618,National,Aggregated,#1b9e77,,,,,,,,,,,,225,NWSS
2023-03-04,JN.1.7,,National,#CF15E8,yes,5.415204335824618,National,Aggregated,#1b9e77,,,,,,,,,,,,226,NWSS
2023-03-04,JN.1.8.1,,National,#FFB027,yes,5.415204335824618,National,Aggregated,#1b9e77,,,,,,,,,,,,227,NWSS
2023-03-04,KP.2,,National,#5875A1,yes,5.415204335824618,National,Aggregated,#1b9e77,,,,,,,,,,,,228,NWSS
2023-03-04,KP.2.3,,National,#628DE8,yes,5.415204335824618,National,Aggregated,#1b9e77,,,,,,,,,,,,229,NWSS
2023-03-04,KP.3,,National,#B06589,yes,5.415204335824618,National,Aggregated,#1b9e77,,,,,,,,,,,,230,NWSS
2023-03-04,KP.3.1.1,,National,#2F92A1,yes,5.415204335824618,National,Aggregated,#1b9e77,,,,,,,,,,,,231,NWSS
2023-03-04,LB.1,,National,#795653,yes,5.415204335824618,National,Aggregated,#1b9e77,,,,,,,,,,,,232,NWSS
2023-03-04,LP.8.1,,National,#FF860C,yes,5.415204335824618,National,Aggregated,#1b9e77,,,,,,,,,,,,233,NWSS
2023-03-04,Other,17.67,National,#808080,yes,5.415204335824618,National,Aggregated,#1b9e77,,,,,,,,,,,,234,NWSS
2023-03-04,XBB,8.44,National,#9FA8DA,yes,5.415204335824618,National,Aggregated,#1b9e77,,,,,,,,,,,,235,NWSS
2023-03-04,XBB.1.16,,National,#4527A0,yes,5.415204335824618,National,Aggregated,#1b9e77,,,,,,,,,,,,236,NWSS
2023-03-04,XBB.1.16.6,,National,#59A14F,yes,5.415204335824618,National,Aggregated,#1b9e77,,,,,,,,,,,,237,NWSS
2023-03-04,XBB.1.5,73.89,National,#3F51B5,yes,5.415204335824618,National,Aggregated,#1b9e77,,,,,,,,,,,,238,NWSS
2023-03-04,XBB.1.9.1,,National,#304FFE,yes,5.415204335824618,National,Aggregated,#1b9e77,,,,,,,,,,,,239,NWSS
2023-03-04,XBB.1.9.2,,National,#536DFE,yes,5.415204335824618,National,Aggregated,#1b9e77,,,,,,,,,,,,240,NWSS
2023-03-04,XBB.2.3,,National,#F7BCDF,yes,5.415204335824618,National,Aggregated,#1b9e77,,,,,,,,,,,,241,NWSS
2023-03-04,XEC,,National,#4CA14C,yes,5.415204335824618,National,Aggregated,#1b9e77,,,,,,,,,,,,242,NWSS
2023-03-04,XEC.4,,National,#4CA14C,yes,5.415204335824618,National,Aggregated,#1b9e77,,,,,,,,,,,,243,NWSS
2023-03-11,BA.2.86,,National,#D771F1,yes,4.617747033362454,National,Aggregated,#1b9e77,,,,,,,,,,,,244,NWSS
2023-03-11,BA.5,,National,#80CBC4,yes,4.617747033362454,National,Aggregated,#1b9e77,,,,,,,,,,,,245,NWSS
2023-03-11,BQ.1,,National,#006064,yes,4.617747033362454,National,Aggregated,#1b9e77,,,,,,,,,,,,246,NWSS
2023-03-11,BQ.1.1,,National,#00838F,yes,4.617747033362454,National,Aggregated,#1b9e77,,,,,,,,,,,,247,NWSS
2023-03-11,EG.5,,National,#FFBE7D,yes,4.617747033362454,National,Aggregated,#1b9e77,,,,,,,,,,,,248,NWSS
2023-03-11,FL.1.5.1,,National,#8CD17D,yes,4.617747033362454,National,Aggregated,#1b9e77,,,,,,,,,,,,249,NWSS
2023-03-11,HV.1,,National,#797765,yes,4.617747033362454,National,Aggregated,#1b9e77,,,,,,,,,,,,250,NWSS
2023-03-11,JN.1,,National,#660099,yes,4.617747033362454,National,Aggregated,#1b9e77,,,,,,,,,,,,251,NWSS
2023-03-11,JN.1.11.1,,National,#5C9CF1,yes,4.617747033362454,National,Aggregated,#1b9e77,,,,,,,,,,,,252,NWSS
2023-03-11,JN.1.7,,National,#CF15E8,yes,4.617747033362454,National,Aggregated,#1b9e77,,,,,,,,,,,,253,NWSS
2023-03-11,JN.1.8.1,,National,#FFB027,yes,4.617747033362454,National,Aggregated,#1b9e77,,,,,,,,,,,,254,NWSS
2023-03-11,KP.2,,National,#5875A1,yes,4.617747033362454,National,Aggregated,#1b9e77,,,,,,,,,,,,255,NWSS
2023-03-11,KP.2.3,,National,#628DE8,yes,4.617747033362454,National,Aggregated,#1b9e77,,,,,,,,,,,,256,NWSS
2023-03-11,KP.3,,National,#B06589,yes,4.617747033362454,National,Aggregated,#1b9e77,,,,,,,,,,,,257,NWSS
2023-03-11,KP.3.1.1,,National,#2F92A1,yes,4.617747033362454,National,Aggregated,#1b9e77,,,,,,,,,,,,258,NWSS
2023-03-11,LB.1,,National,#795653,yes,4.617747033362454,National,Aggregated,#1b9e77,,,,,,,,,,,,259,NWSS
2023-03-11,LP.8.1,,National,#FF860C,yes,4.617747033362454,National,Aggregated,#1b9e77,,,,,,,,,,,,260,NWSS
2023-03-11,Other,16.23,National,#808080,yes,4.617747033362454,National,Aggregated,#1b9e77,,,,,,,,,,,,261,NWSS
2023-03-11,XBB,9.22,National,#9FA8DA,yes,4.617747033362454,National,Aggregated,#1b9e77,,,,,,,,,,,,262,NWSS
2023-03-11,XBB.1.16,,National,#4527A0,yes,4.617747033362454,National,Aggregated,#1b9e77,,,,,,,,,,,,263,NWSS
2023-03-11,XBB.1.16.6,,National,#59A14F,yes,4.617747033362454,National,Aggregated,#1b9e77,,,,,,,,,,,,264,NWSS
2023-03-11,XBB.1.5,74.55,National,#3F51B5,yes,4.617747033362454,National,Aggregated,#1b9e77,,,,,,,,,,,,265,NWSS
2023-03-11,XBB.1.9.1,,National,#304FFE,yes,4.617747033362454,National,Aggregated,#1b9e77,,,,,,,,,,,,266,NWSS
2023-03-11,XBB.1.9.2,,National,#536DFE,yes,4.617747033362454,National,Aggregated,#1b9e77,,,,,,,,,,,,267,NWSS
2023-03-11,XBB.2.3,,National,#F7BCDF,yes,4.617747033362454,National,Aggregated,#1b9e77,,,,,,,,,,,,268,NWSS
2023-03-11,XEC,,National,#4CA14C,yes,4.617747033362454,National,Aggregated,#1b9e77,,,,,,,,,,,,269,NWSS
2023-03-11,XEC.4,,National,#4CA14C,yes,4.617747033362454,National,Aggregated,#1b9e77,,,,,,,,,,,,270,NWSS
2023-03-18,BA.2.86,,National,#D771F1,yes,5.035210275156004,National,Aggregated,#1b9e77,,,,,,,,,,,,271,NWSS
2023-03-18,BA.5,,National,#80CBC4,yes,5.035210275156004,National,Aggregated,#1b9e77,,,,,,,,,,,,272,NWSS
2023-03-18,BQ.1,,National,#006064,yes,5.035210275156004,National,Aggregated,#1b9e77,,,,,,,,,,,,273,NWSS
2023-03-18,BQ.1.1,,National,#00838F,yes,5.035210275156004,National,Aggregated,#1b9e77,,,,,,,,,,,,274,NWSS
2023-03-18,EG.5,,National,#FFBE7D,yes,5.035210275156004,National,Aggregated,#1b9e77,,,,,,,,,,,,275,NWSS
2023-03-18,FL.1.5.1,,National,#8CD17D,yes,5.035210275156004,National,Aggregated,#1b9e77,,,,,,,,,,,,276,NWSS
2023-03-18,HV.1,,National,#797765,yes,5.035210275156004,National,Aggregated,#1b9e77,,,,,,,,,,,,277,NWSS
2023-03-18,JN.1,,National,#660099,yes,5.035210275156004,National,Aggregated,#1b9e77,,,,,,,,,,,,278,NWSS
2023-03-18,JN.1.11.1,,National,#5C9CF1,yes,5.035210275156004,National,Aggregated,#1b9e77,,,,,,,,,,,,279,NWSS
2023-03-18,JN.1.7,,National,#CF15E8,yes,5.035210275156004,National,Aggregated,#1b9e77,,,,,,,,,,,,280,NWSS
2023-03-18,JN.1.8.1,,National,#FFB027,yes,5.035210275156004,National,Aggregated,#1b9e77,,,,,,,,,,,,281,NWSS
2023-03-18,KP.2,,National,#5875A1,yes,5.035210275156004,National,Aggregated,#1b9e77,,,,,,,,,,,,282,NWSS
2023-03-18,KP.2.3,,National,#628DE8,yes,5.035210275156004,National,Aggregated,#1b9e77,,,,,,,,,,,,283,NWSS
2023-03-18,KP.3,,National,#B06589,yes,5.035210275156004,National,Aggregated,#1b9e77,,,,,,,,,,,,284,NWSS
2023-03-18,KP.3.1.1,,National,#2F92A1,yes,5.035210275156004,National,Aggregated,#1b9e77,,,,,,,,,,,,285,NWSS
2023-03-18,LB.1,,National,#795653,yes,5.035210275156004,National,Aggregated,#1b9e77,,,,,,,,,,,,286,NWSS
2023-03-18,LP.8.1,,National,#FF860C,yes,5.035210275156004,National,Aggregated,#1b9e77,,,,,,,,,,,,287,NWSS
2023-03-18,Other,12.65,National,#808080,yes,5.035210275156004,National,Aggregated,#1b9e77,,,,,,,,,,,,288,NWSS
2023-03-18,XBB,11.41,National,#9FA8DA,yes,5.035210275156004,National,Aggregated,#1b9e77,,,,,,,,,,,,289,NWSS
2023-03-18,XBB.1.16,,National,#4527A0,yes,5.035210275156004,National,Aggregated,#1b9e77,,,,,,,,,,,,290,NWSS
2023-03-18,XBB.1.16.6,,National,#59A14F,yes,5.035210275156004,National,Aggregated,#1b9e77,,,,,,,,,,,,291,NWSS
2023-03-18,XBB.1.5,75.95,National,#3F51B5,yes,5.035210275156004,National,Aggregated,#1b9e77,,,,,,,,,,,,292,NWSS
2023-03-18,XBB.1.9.1,,National,#304FFE,yes,5.035210275156004,National,Aggregated,#1b9e77,,,,,,,,,,,,293,NWSS
2023-03-18,XBB.1.9.2,,National,#536DFE,yes,5.035210275156004,National,Aggregated,#1b9e77,,,,,,,,,,,,294,NWSS
2023-03-18,XBB.2.3,,National,#F7BCDF,yes,5.035210275156004,National,Aggregated,#1b9e77,,,,,,,,,,,,295,NWSS
2023-03-18,XEC,,National,#4CA14C,yes,5.035210275156004,National,Aggregated,#1b9e77,,,,,,,,,,,,296,NWSS
2023-03-18,XEC.4,,National,#4CA14C,yes,5.035210275156004,National,Aggregated,#1b9e77,,,,,,,,,,,,297,NWSS
2023-03-25,BA.2.86,,National,#D771F1,yes,4.660947298816014,National,Aggregated,#1b9e77,,,,,,,,,,,,298,NWSS
2023-03-25,BA.5,,National,#80CBC4,yes,4.660947298816014,National,Aggregated,#1b9e77,,,,,,,,,,,,299,NWSS
2023-03-25,BQ.1,,National,#006064,yes,4.660947298816014,National,Aggregated,#1b9e77,,,,,,,,,,,,300,NWSS
2023-03-25,BQ.1.1,,National,#00838F,yes,4.660947298816014,National,Aggregated,#1b9e77,,,,,,,,,,,,301,NWSS
2023-03-25,EG.5,,National,#FFBE7D,yes,4.660947298816014,National,Aggregated,#1b9e77,,,,,,,,,,,,302,NWSS
2023-03-25,FL.1.5.1,,National,#8CD17D,yes,4.660947298816014,National,Aggregated,#1b9e77,,,,,,,,,,,,303,NWSS
2023-03-25,HV.1,,National,#797765,yes,4.660947298816014,National,Aggregated,#1b9e77,,,,,,,,,,,,304,NWSS
2023-03-25,JN.1,,National,#660099,yes,4.660947298816014,National,Aggregated,#1b9e77,,,,,,,,,,,,305,NWSS
2023-03-25,JN.1.11.1,,National,#5C9CF1,yes,4.660947298816014,National,Aggregated,#1b9e77,,,,,,,,,,,,306,NWSS
2023-03-25,JN.1.7,,National,#CF15E8,yes,4.660947298816014,National,Aggregated,#1b9e77,,,,,,,,,,,,307,NWSS
2023-03-25,JN.1.8.1,,National,#FFB027,yes,4.660947298816014,National,Aggregated,#1b9e77,,,,,,,,,,,,308,NWSS
2023-03-25,KP.2,,National,#5875A1,yes,4.660947298816014,National,Aggregated,#1b9e77,,,,,,,,,,,,309,NWSS
2023-03-25,KP.2.3,,National,#628DE8,yes,4.660947298816014,National,Aggregated,#1b9e77,,,,,,,,,,,,310,NWSS
2023-03-25,KP.3,,National,#B06589,yes,4.660947298816014,National,Aggregated,#1b9e77,,,,,,,,,,,,311,NWSS
2023-03-25,KP.3.1.1,,National,#2F92A1,yes,4.660947298816014,National,Aggregated,#1b9e77,,,,,,,,,,,,312,NWSS
2023-03-25,LB.1,,National,#795653,yes,4.660947298816014,National,Aggregated,#1b9e77,,,,,,,,,,,,313,NWSS
2023-03-25,LP.8.1,,National,#FF860C,yes,4.660947298816014,National,Aggregated,#1b9e77,,,,,,,,,,,,314,NWSS
2023-03-25,Other,13.93,National,#808080,yes,4.660947298816014,National,Aggregated,#1b9e77,,,,,,,,,,,,315,NWSS
2023-03-25,XBB,10.5,National,#9FA8DA,yes,4.660947298816014,National,Aggregated,#1b9e77,,,,,,,,,,,,316,NWSS
2023-03-25,XBB.1.16,,National,#4527A0,yes,4.660947298816014,National,Aggregated,#1b9e77,,,,,,,,,,,,317,NWSS
2023-03-25,XBB.1.16.6,,National,#59A14F,yes,4.660947298816014,National,Aggregated,#1b9e77,,,,,,,,,,,,318,NWSS
2023-03-25,XBB.1.5,75.58,National,#3F51B5,yes,4.660947298816014,National,Aggregated,#1b9e77,,,,,,,,,,,,319,NWSS
2023-03-25,XBB.1.9.1,,National,#304FFE,yes,4.660947298816014,National,Aggregated,#1b9e77,,,,,,,,,,,,320,NWSS
2023-03-25,XBB.1.9.2,,National,#536DFE,yes,4.660947298816014,National,Aggregated,#1b9e77,,,,,,,,,,,,321,NWSS
2023-03-25,XBB.2.3,,National,#F7BCDF,yes,4.660947298816014,National,Aggregated,#1b9e77,,,,,,,,,,,,322,NWSS
2023-03-25,XEC,,National,#4CA14C,yes,4.660947298816014,National,Aggregated,#1b9e77,,,,,,,,,,,,323,NWSS
2023-03-25,XEC.4,,National,#4CA14C,yes,4.660947298816014,National,Aggregated,#1b9e77,,,,,,,,,,,,324,NWSS
2023-04-01,BA.2.86,,National,#D771F1,yes,3.6966424372341367,National,Aggregated,#1b9e77,,,,,,,,,,,,325,NWSS
2023-04-01,BA.5,,National,#80CBC4,yes,3.6966424372341367,National,Aggregated,#1b9e77,,,,,,,,,,,,326,NWSS
2023-04-01,BQ.1,,National,#006064,yes,3.6966424372341367,National,Aggregated,#1b9e77,,,,,,,,,,,,327,NWSS
2023-04-01,BQ.1.1,,National,#00838F,yes,3.6966424372341367,National,Aggregated,#1b9e77,,,,,,,,,,,,328,NWSS
2023-04-01,EG.5,,National,#FFBE7D,yes,3.6966424372341367,National,Aggregated,#1b9e77,,,,,,,,,,,,329,NWSS
2023-04-01,FL.1.5.1,,National,#8CD17D,yes,3.6966424372341367,National,Aggregated,#1b9e77,,,,,,,,,,,,330,NWSS
2023-04-01,HV.1,,National,#797765,yes,3.6966424372341367,National,Aggregated,#1b9e77,,,,,,,,,,,,331,NWSS
2023-04-01,JN.1,,National,#660099,yes,3.6966424372341367,National,Aggregated,#1b9e77,,,,,,,,,,,,332,NWSS
2023-04-01,JN.1.11.1,,National,#5C9CF1,yes,3.6966424372341367,National,Aggregated,#1b9e77,,,,,,,,,,,,333,NWSS
2023-04-01,JN.1.7,,National,#CF15E8,yes,3.6966424372341367,National,Aggregated,#1b9e77,,,,,,,,,,,,334,NWSS
2023-04-01,JN.1.8.1,,National,#FFB027,yes,3.6966424372341367,National,Aggregated,#1b9e77,,,,,,,,,,,,335,NWSS
2023-04-01,KP.2,,National,#5875A1,yes,3.6966424372341367,National,Aggregated,#1b9e77,,,,,,,,,,,,336,NWSS
2023-04-01,KP.2.3,,National,#628DE8,yes,3.6966424372341367,National,Aggregated,#1b9e77,,,,,,,,,,,,337,NWSS
2023-04-01,KP.3,,National,#B06589,yes,3.6966424372341367,National,Aggregated,#1b9e77,,,,,,,,,,,,338,NWSS
2023-04-01,KP.3.1.1,,National,#2F92A1,yes,3.6966424372341367,National,Aggregated,#1b9e77,,,,,,,,,,,,339,NWSS
2023-04-01,LB.1,,National,#795653,yes,3.6966424372341367,National,Aggregated,#1b9e77,,,,,,,,,,,,340,NWSS
2023-04-01,LP.8.1,,National,#FF860C,yes,3.6966424372341367,National,Aggregated,#1b9e77,,,,,,,,,,,,341,NWSS
2023-04-01,Other,13.13,National,#808080,yes,3.6966424372341367,National,Aggregated,#1b9e77,,,,,,,,,,,,342,NWSS
2023-04-01,XBB,8.5,National,#9FA8DA,yes,3.6966424372341367,National,Aggregated,#1b9e77,,,,,,,,,,,,343,NWSS
2023-04-01,XBB.1.16,,National,#4527A0,yes,3.6966424372341367,National,Aggregated,#1b9e77,,,,,,,,,,,,344,NWSS
2023-04-01,XBB.1.16.6,,National,#59A14F,yes,3.6966424372341367,National,Aggregated,#1b9e77,,,,,,,,,,,,345,NWSS
2023-04-01,XBB.1.5,78.37,National,#3F51B5,yes,3.6966424372341367,National,Aggregated,#1b9e77,,,,,,,,,,,,346,NWSS
2023-04-01,XBB.1.9.1,,National,#304FFE,yes,3.6966424372341367,National,Aggregated,#1b9e77,,,,,,,,,,,,347,NWSS
2023-04-01,XBB.1.9.2,,National,#536DFE,yes,3.6966424372341367,National,Aggregated,#1b9e77,,,,,,,,,,,,348,NWSS
2023-04-01,XBB.2.3,,National,#F7BCDF,yes,3.6966424372341367,National,Aggregated,#1b9e77,,,,,,,,,,,,349,NWSS
2023-04-01,XEC,,National,#4CA14C,yes,3.6966424372341367,National,Aggregated,#1b9e77,,,,,,,,,,,,350,NWSS
2023-04-01,XEC.4,,National,#4CA14C,yes,3.6966424372341367,National,Aggregated,#1b9e77,,,,,,,,,,,,351,NWSS
2023-04-08,BA.2.86,,National,#D771F1,yes,3.04229439681134,National,Aggregated,#1b9e77,,,,,,,,,,,,352,NWSS
2023-04-08,BA.5,,National,#80CBC4,yes,3.04229439681134,National,Aggregated,#1b9e77,,,,,,,,,,,,353,NWSS
2023-04-08,BQ.1,,National,#006064,yes,3.04229439681134,National,Aggregated,#1b9e77,,,,,,,,,,,,354,NWSS
2023-04-08,BQ.1.1,,National,#00838F,yes,3.04229439681134,National,Aggregated,#1b9e77,,,,,,,,,,,,355,NWSS
2023-04-08,EG.5,,National,#FFBE7D,yes,3.04229439681134,National,Aggregated,#1b9e77,,,,,,,,,,,,356,NWSS
2023-04-08,FL.1.5.1,,National,#8CD17D,yes,3.04229439681134,National,Aggregated,#1b9e77,,,,,,,,,,,,357,NWSS
2023-04-08,HV.1,,National,#797765,yes,3.04229439681134,National,Aggregated,#1b9e77,,,,,,,,,,,,358,NWSS
2023-04-08,JN.1,,National,#660099,yes,3.04229439681134,National,Aggregated,#1b9e77,,,,,,,,,,,,359,NWSS
2023-04-08,JN.1.11.1,,National,#5C9CF1,yes,3.04229439681134,National,Aggregated,#1b9e77,,,,,,,,,,,,360,NWSS
2023-04-08,JN.1.7,,National,#CF15E8,yes,3.04229439681134,National,Aggregated,#1b9e77,,,,,,,,,,,,361,NWSS
2023-04-08,JN.1.8.1,,National,#FFB027,yes,3.04229439681134,National,Aggregated,#1b9e77,,,,,,,,,,,,362,NWSS
2023-04-08,KP.2,,National,#5875A1,yes,3.04229439681134,National,Aggregated,#1b9e77,,,,,,,,,,,,363,NWSS
2023-04-08,KP.2.3,,National,#628DE8,yes,3.04229439681134,National,Aggregated,#1b9e77,,,,,,,,,,,,364,NWSS
2023-04-08,KP.3,,National,#B06589,yes,3.04229439681134,National,Aggregated,#1b9e77,,,,,,,,,,,,365,NWSS
2023-04-08,KP.3.1.1,,National,#2F92A1,yes,3.04229439681134,National,Aggregated,#1b9e77,,,,,,,,,,,,366,NWSS
2023-04-08,LB.1,,National,#795653,yes,3.04229439681134,National,Aggregated,#1b9e77,,,,,,,,,,,,367,NWSS
2023-04-08,LP.8.1,,National,#FF860C,yes,3.04229439681134,National,Aggregated,#1b9e77,,,,,,,,,,,,368,NWSS
2023-04-08,Other,12,National,#808080,yes,3.04229439681134,National,Aggregated,#1b9e77,,,,,,,,,,,,369,NWSS
2023-04-08,XBB,12.43,National,#9FA8DA,yes,3.04229439681134,National,Aggregated,#1b9e77,,,,,,,,,,,,370,NWSS
2023-04-08,XBB.1.16,,National,#4527A0,yes,3.04229439681134,National,Aggregated,#1b9e77,,,,,,,,,,,,371,NWSS
2023-04-08,XBB.1.16.6,,National,#59A14F,yes,3.04229439681134,National,Aggregated,#1b9e77,,,,,,,,,,,,372,NWSS
2023-04-08,XBB.1.5,75.57,National,#3F51B5,yes,3.04229439681134,National,Aggregated,#1b9e77,,,,,,,,,,,,373,NWSS
2023-04-08,XBB.1.9.1,,National,#304FFE,yes,3.04229439681134,National,Aggregated,#1b9e77,,,,,,,,,,,,374,NWSS
2023-04-08,XBB.1.9.2,,National,#536DFE,yes,3.04229439681134,National,Aggregated,#1b9e77,,,,,,,,,,,,375,NWSS
2023-04-08,XBB.2.3,,National,#F7BCDF,yes,3.04229439681134,National,Aggregated,#1b9e77,,,,,,,,,,,,376,NWSS
2023-04-08,XEC,,National,#4CA14C,yes,3.04229439681134,National,Aggregated,#1b9e77,,,,,,,,,,,,377,NWSS
2023-04-08,XEC.4,,National,#4CA14C,yes,3.04229439681134,National,Aggregated,#1b9e77,,,,,,,,,,,,378,NWSS
2023-04-15,BA.2.86,,National,#D771F1,yes,2.996853789664114,National,Aggregated,#1b9e77,,,,,,,,,,,,379,NWSS
2023-04-15,BA.5,,National,#80CBC4,yes,2.996853789664114,National,Aggregated,#1b9e77,,,,,,,,,,,,380,NWSS
2023-04-15,BQ.1,,National,#006064,yes,2.996853789664114,National,Aggregated,#1b9e77,,,,,,,,,,,,381,NWSS
2023-04-15,BQ.1.1,,National,#00838F,yes,2.996853789664114,National,Aggregated,#1b9e77,,,,,,,,,,,,382,NWSS
2023-04-15,EG.5,,National,#FFBE7D,yes,2.996853789664114,National,Aggregated,#1b9e77,,,,,,,,,,,,383,NWSS
2023-04-15,FL.1.5.1,,National,#8CD17D,yes,2.996853789664114,National,Aggregated,#1b9e77,,,,,,,,,,,,384,NWSS
2023-04-15,HV.1,,National,#797765,yes,2.996853789664114,National,Aggregated,#1b9e77,,,,,,,,,,,,385,NWSS
2023-04-15,JN.1,,National,#660099,yes,2.996853789664114,National,Aggregated,#1b9e77,,,,,,,,,,,,386,NWSS
2023-04-15,JN.1.11.1,,National,#5C9CF1,yes,2.996853789664114,National,Aggregated,#1b9e77,,,,,,,,,,,,387,NWSS
2023-04-15,JN.1.7,,National,#CF15E8,yes,2.996853789664114,National,Aggregated,#1b9e77,,,,,,,,,,,,388,NWSS
2023-04-15,JN.1.8.1,,National,#FFB027,yes,2.996853789664114,National,Aggregated,#1b9e77,,,,,,,,,,,,389,NWSS
2023-04-15,KP.2,,National,#5875A1,yes,2.996853789664114,National,Aggregated,#1b9e77,,,,,,,,,,,,390,NWSS
2023-04-15,KP.2.3,,National,#628DE8,yes,2.996853789664114,National,Aggregated,#1b9e77,,,,,,,,,,,,391,NWSS
2023-04-15,KP.3,,National,#B06589,yes,2.996853789664114,National,Aggregated,#1b9e77,,,,,,,,,,,,392,NWSS
2023-04-15,KP.3.1.1,,National,#2F92A1,yes,2.996853789664114,National,Aggregated,#1b9e77,,,,,,,,,,,,393,NWSS
2023-04-15,LB.1,,National,#795653,yes,2.996853789664114,National,Aggregated,#1b9e77,,,,,,,,,,,,394,NWSS
2023-04-15,LP.8.1,,National,#FF860C,yes,2.996853789664114,National,Aggregated,#1b9e77,,,,,,,,,,,,395,NWSS
2023-04-15,Other,14.31,National,#808080,yes,2.996853789664114,National,Aggregated,#1b9e77,,,,,,,,,,,,396,NWSS
2023-04-15,XBB,10.11,National,#9FA8DA,yes,2.996853789664114,National,Aggregated,#1b9e77,,,,,,,,,,,,397,NWSS
2023-04-15,XBB.1.16,,National,#4527A0,yes,2.996853789664114,National,Aggregated,#1b9e77,,,,,,,,,,,,398,NWSS
2023-04-15,XBB.1.16.6,,National,#59A14F,yes,2.996853789664114,National,Aggregated,#1b9e77,,,,,,,,,,,,399,NWSS
2023-04-15,XBB.1.5,75.58,National,#3F51B5,yes,2.996853789664114,National,Aggregated,#1b9e77,,,,,,,,,,,,400,NWSS
2023-04-15,XBB.1.9.1,,National,#304FFE,yes,2.996853789664114,National,Aggregated,#1b9e77,,,,,,,,,,,,401,NWSS
2023-04-15,XBB.1.9.2,,National,#536DFE,yes,2.996853789664114,National,Aggregated,#1b9e77,,,,,,,,,,,,402,NWSS
2023-04-15,XBB.2.3,,National,#F7BCDF,yes,2.996853789664114,National,Aggregated,#1b9e77,,,,,,,,,,,,403,NWSS
2023-04-15,XEC,,National,#4CA14C,yes,2.996853789664114,National,Aggregated,#1b9e77,,,,,,,,,,,,404,NWSS
2023-04-15,XEC.4,,National,#4CA14C,yes,2.996853789664114,National,Aggregated,#1b9e77,,,,,,,,,,,,405,NWSS
2023-04-22,BA.2.86,,National,#D771F1,yes,2.257917927060433,National,Aggregated,#1b9e77,,,,,,,,,,,,406,NWSS
2023-04-22,BA.5,,National,#80CBC4,yes,2.257917927060433,National,Aggregated,#1b9e77,,,,,,,,,,,,407,NWSS
2023-04-22,BQ.1,,National,#006064,yes,2.257917927060433,National,Aggregated,#1b9e77,,,,,,,,,,,,408,NWSS
